label,text
😭,She choked up.
😭,She could be a little demoralized.
😭,She could be just plain worn out.
😭,She could feel dreary.
😭,She could feel the loneliness.
😭,She could really feel sluggish.
😭,She could start to cry.
😭,She feel so much sorrow.
😭,She feels anguished.
😭,She feels drained.
😭,She feels really helpless.
😭,She feels regret.
😭,She feels sad.
😭,She feels sorrowful.
😭,She felt a little defeated.
😭,She felt a little dissatisfied.
😭,She felt a little low.
😭,She felt completely disheartened.
😭,She felt disillusioned.
😭,She felt just crushed.
😭,She has submitted to her rivals.
😭,She is almost yearning.
😭,She is drained.
😭,She is feeling lonely.
😭,She is feeling sleepiness.
😭,She is in anguish.
😭,She is just a little defeated.
😭,She is quietly balling her eyes out.
😭,She is really choking up.
😭,She is really crushed.
😭,She is really demoralizing.
😭,She is really disheartened.
😭,She is really downhearted.
😭,She is really dreary.
😭,She is really let down.
😭,She is really lost.
😭,She is really not satisfied.
😭,She is really tired.
😭,She is really weary.
😭,She is really weeping.
😭,She is really worn out.
😭,She is regretful.
😭,She is sorta disillusioned.
😭,She is sorta low.
😭,She is the saddest she's ever been.
😭,She just lost.
😭,She looks a bit disillusioned.
😭,She looks a bit submissive.
😭,She looks crushed.
😭,She looks demoralized.
😭,She looks disheartened.
😭,She looks like dreary.
😭,She looks like she feels blue.
😭,She looks like she feels defeated.
😭,She looks like she feels helpless.
😭,She looks like she has been let down.
😭,She looks like she is dissatisfied.
😭,She looks like she's balling.
😭,She looks like she's choking up.
😭,She looks like she's crying.
😭,She looks like she's downhearted.
😭,She looks like she's in pain.
😭,She looks like she's low.
😭,She looks like she's moving sluggishly.
😭,She looks like she's tired.
😭,She looks like she's weeping.
😭,She looks like she's yearning.
😭,She looks like worn out.
😭,She looks lonely.
😭,She looks lost.
😭,She looks she feels a letdown.
😭,She looks sleepy.
😭,She looks weary.
😭,She might have felt a helplessness.
😭,She mourns your loss.
😭,She sends her sincere condolences.
😭,She sleepy sometimes.
😭,She sorrows greatly.
😭,She submits too easily.
😭,She thought it was painful.
😭,She totally balling.
😭,She totally blue.
😭,She totally downhearted.
😭,She totally just felt let down.
😭,She totally was submissive.
😭,She totally wept.
😭,She was a bit tired.
😭,She was very weary.
😭,She yearned and yearned.
😭,sleepiness
😭,sluggishness
😭,Someone feels a little like choking up.
😭,Someone feels a little loneliness.
😭,Someone feels a real demoralization.
😭,Someone feels a real weariness.
😭,Someone feels crushed.
😭,Someone feels defeated.
😭,Someone feels disheartened.
😭,Someone feels dissatisfied.
😭,Someone feels downhearted.
😭,Someone feels dreary.
😭,Someone feels let down.
😭,Someone feels like they could be weeping.
😭,Someone feels lost.
😭,Someone feels low.
😭,Someone feels quite disillusioned.
😭,Someone feels sleepy.
😭,Someone feels sluggish.
😭,Someone feels some yearning.
😭,Someone felt the pain.
😭,sorrowful
😭,submissive
😭,That is really painful.
😭,That letdown is a real let down.
😭,That made her sad.
😭,That's a letdown.
😭,The grief is real.
😭,The sorrow is so great.
😭,They all felt a helplessness.
😭,They all felt balling.
😭,They all felt blue.
😭,They all felt defeated.
😭,They all felt downhearted.
😭,They all felt like crying.
😭,They all felt like they were about to choke up.
😭,They all felt lonely.
😭,They all felt sluggish.
😭,They all felt submissive.
😭,They are grieving.
😭,They are regretful.
😭,They are sad.
😭,They feel anguish.
😭,They feel drained.
😭,They feel mournful for your loss.
😭,They feel regret.
😭,They feel sad.
😭,They feel sorrow.
😭,They feel they are fated to submit.
😭,They look like they really regret it.
😭,They seemed blue.
😭,They seemed disheartened.
😭,They seemed disillusioned.
😭,They seemed dissatisfied.
😭,They seemed downhearted.
😭,They seemed dreary.
😭,They seemed helpless.
😭,They seemed in pain.
😭,They seemed like they were crushed.
😭,They seemed lonely.
😭,They seemed lost.
😭,They seemed pretty let down.
😭,They seemed sleepy.
😭,They seemed sluggish.
😭,They seemed submissive.
😭,They seemed tired.
😭,They seemed to be balling.
😭,They seemed to be crying.
😭,They seemed to be weeping.
😭,They seemed to feel low.
😭,They seemed to feel some demoralization.
😭,They seemed to yearn.
😭,They seemed weary.
😭,They seemed worn out.
😭,They were defeated by their rivals.
😭,This is the saddest he ever felt.
😭,This time I felt a helplessness.
😭,This time I felt a weariness.
😭,This time I felt a yearning.
😭,This time I felt blue.
😭,This time I felt disheartened.
😭,This time I felt dissatisfied.
😭,This time I felt dreary.
😭,This time I felt I was crushed.
😭,This time I felt I was let down.
😭,This time I felt just a bit disillusioned.
😭,This time I felt like balling and balling.
😭,This time I felt like crying.
😭,This time I felt low.
😭,This time I felt pain.
😭,This time I felt sleepy.
😭,This time I felt some demoralization.
😭,This time I felt submissive.
😭,This time I felt tired.
😭,This time I felt weeping.
😭,This time I felt worn out.
😭,This time I really feel lost.
😭,tired
😭,We are grieving for the loss.
😭,weariness
😭,weeping
😭,What a letdown.
😭,worn out
😭,yearning
😭,You feel grief.
😭,You grieved in pain.
😭,You have my condolences.
😭,You seem blue.
😭,You seem defeated.
😭,You seem disheartened.
😭,You seem disillusioned.
😭,You seem downhearted.
😭,You seem sleepy.
😭,You seem sluggish.
😭,You seem submissive.
😭,You seem to be choking up a little.
😭,You seem to be crying.
😭,You seem to feel loneliness.
😭,You seem to feel low.
😭,You're in mourning.
😭,A humorless journey into a void.
😭,A pair so famously sad.
😭,agony
😭,alienation
😭,Cleopatra shall be buried by Antony who despairs.
😭,depressed
😭,Depression sucks.
😭,desolate
😭,despair
😭,Despair washed over her.
😭,desperation
😭,despondent
😭,devastated
😭,Dissolve thick cloud and rain that I may say the gods themselves do weep! 
😭,Dissolve thick cloud and rain! 
😭,dread
😭,empty
😭,Everything hurts.
😭,Everything is the worst.
😭,Everything is wrong.
😭,exhaustion
😭,fatigue
😭,gloom
😭,grimacing
😭,He could only despair.
😭,He died by suicide.
😭,He feels a void.
😭,He feels depressed.
😭,He felt hollow.
😭,He has a void inside.
😭,He looked exhausted.
😭,He looked gloomy.
😭,He looked heartbroken.
😭,He looked hollow.
😭,He looked like he felt hopeless.
😭,He looked like he felt nothing at all.
😭,He looked like he was grimacing.
😭,He looked like the definition of desperation.
😭,He looked miserable.
😭,He looked tormented.
😭,He looks depressed.
😭,He says he will die by his own hands.
😭,He seems gloomy.
😭,He sounds as if he could suffer.
😭,He sounds as if he felt alienated.
😭,He sounds as if he is despairing.
😭,He sounds as if he is numb.
😭,He sounds as if he's in agony.
😭,He sounds as if he's tortured.
😭,He sounds desolate.
😭,He sounds desperate.
😭,He sounds devastated.
😭,He sounds dreadful.
😭,He sounds exhausted.
😭,He sounds fatigued.
😭,He sounds gloomy.
😭,He sounds heartbroken.
😭,He sounds just empty.
😭,He sounds like he feels hollow.
😭,He sounds like he's grimacing while he speaks.
😭,He sounds miserable.
😭,He sounds so hopeless.
😭,He sounds traumatic.
😭,He wanted to end his own life.
😭,He wants to die.
😭,He was agonizing.
😭,He was desolate.
😭,He was devastated.
😭,He was dreading it.
😭,He was empty.
😭,He was fatigued.
😭,He was feeling alienated.
😭,He was grimacing.
😭,He was hopeless.
😭,He was miserable.
😭,He was simply despondent.
😭,He was simply exhausted.
😭,He was simply inconsolable.
😭,He was suffering.
😭,He was tormented.
😭,He was tortured continuously.
😭,He was traumatic.
😭,heartbroken
😭,Her heart broke at the news.
😭,His heart was just broken.
😭,hollow
😭,hopeless
😭,How depressing.
😭,I am alienated.
😭,I am being tortured.
😭,I am depressed.
😭,I am desperate.
😭,I am despondent.
😭,I am devastated.
😭,I am fatigued.
😭,I am filled with dread.
😭,I am gloomy.
😭,I am grimacing.
😭,I am heartbroken.
😭,I am hollow.
😭,I am hopeless.
😭,I am in agony.
😭,I am in trauma.
😭,I am inconsolable.
😭,I am just exhausted.
😭,I am miserable.
😭,I am numb.
😭,I am so desolate.
😭,I am so empty.
😭,I am suffering.
😭,I am tormented.
😭,I can feel hollow like there's nothing inside.
😭,I can no longer stay alive.
😭,I can suffer while suffering.
😭,I can't live anymore.
😭,I despair.
😭,I don't even want to live.
😭,I don’t want to live.
😭,I feel agonized.
😭,I feel an alienation.
😭,I feel an alienation.
😭,I feel depressed.
😭,I feel desolate.
😭,I feel despair.
😭,I feel desperation.
😭,I feel despondent.
😭,I feel devastated.
😭,I feel devoid of anything.
😭,I feel dread.
😭,I feel empty.
😭,I feel exhausted.
😭,I feel fatigue.
😭,I feel gloomy.
😭,I feel heartbroken.
😭,I feel hollow.
😭,I feel hopeless.
😭,I feel I can only despair.
😭,I feel I could suffer.
😭,I feel inconsolable.
😭,I feel incredibly tortured.
😭,I feel just despondent.
😭,I feel like I'm grimacing.
😭,I feel like it's torture.
😭,I feel misery.
😭,I feel nothing at all.
😭,I feel nothing inside.
😭,I feel numb.
😭,I feel so desolate.
😭,I feel so desperate I beg you.
😭,I feel so devastated.
😭,I feel so dreadful.
😭,I feel so empty inside.
😭,I feel so exhausted.
😭,I feel so fatigued.
😭,I feel so hopeless.
😭,I feel so miserable.
😭,I feel so traumatized.
😭,I feel sort of gloomy.
😭,I feel suffering.
😭,I feel tormented.
😭,I feel trauma.
😭,I felt agony.
😭,I get desperate in desperation.
😭,I get feeling all gloom and doom.
😭,I get feeling as if there is no hope.
😭,I get feeling like I'm alienated.
😭,I get feeling like I'm exhausted.
😭,I get feeling like nothing.
😭,I get how it feels to be inconsolable.
😭,I get miserable.
😭,I get the feeling of being tortured.
😭,I have a deep depression.
😭,I have no spirit.
😭,I keep feeling like I despair.
😭,I was feeling like I was grimacing.
😭,I'm depressed.
😭,I'm going to kill myself.
😭,I'm so sad I can't live.
😭,I'm so sad I'm going to end it all.
😭,I'm so sad it was suicide.
😭,inconsolable
😭,Last time you seemed agonized.
😭,Last time you seemed alienated.
😭,Last time you seemed desolate.
😭,Last time you seemed devastated.
😭,Last time you seemed empty.
😭,Last time you seemed exhausted.
😭,Last time you seemed gloomy.
😭,Last time you seemed inconsolable.
😭,Last time you seemed miserable.
😭,Last time you seemed to be grimacing.
😭,Last time you seemed to despair.
😭,Last time you seemed to dread going.
😭,Last time you seemed to feel despondent.
😭,Last time you seemed to feel fatigue.
😭,Last time you seemed to feel hollow.
😭,Last time you seemed to feel no hope.
😭,Last time you seemed to feel trauma.
😭,Last time you seemed to suffer.
😭,Last time you seemed tormented.
